,0,1,2
4998,15385,"Bridges, Victor",6
4999,15416,"Crane, Laura Dent",6
5000,15431,"Finlay, Roger Thompson",6
5001,15500,"Graffigny, Henri de",6
5002,15501,"Graffigny, Henry de",6
5003,15502,"Marquis, Raoul",6
5004,15503,"De Graffigny, H. (Henry)",6
5005,15505,"Graffigny, H. de (Henry)",6
5006,15521,"Pfeiffer, Ida Reyer",6
5007,15522,"Pfeiffer, Ida",6
5008,15538,"Mayer, Brantz",6
5009,15625,"Jackson, Gabrielle E. (Gabrielle Emilie)",6
5010,15626,"Linnaeus, Carolus",6
5011,15627,"Linné, Carl von",6
5012,15658,"Muller, George",6
5013,15659,"Müller, Georg Friedrich",6
5014,15660,"Mueller, George",6
5015,15661,"Müller, George",6
5016,15696,"Leigh, P. (Percival)",6
5017,15697,"Prendergast, Paul",6
5018,15698,"Leigh, Percival",6
5019,15726,Runa,6
5020,15727,"Beskow, Elisabeth Maria",6
5021,15767,Philanthropos,6
5022,15768,"Carlisle, Richard",6
5023,15769,Deist,6
5024,15770,"Carlile, Richard",6
5025,15884,"Williams, Ben Ames",6
5026,16026,"Sheridan, Richard Brinsley Butler",6
5027,16027,"Sheridan, R. B. (Richard Brinsley)",6
5028,16028,"Sheridan, Richard Brinsley",6
5029,16029,"Jones, Rufus Matthew",6
5030,16030,"Jones, Rufus M. (Rufus Matthew)",6
5031,16054,"Walton, Amy Catherine",6
5032,16055,"Deck, Amy Catherine",6
5033,16056,"Walton, Mrs O. F.",6
5034,16057,"Walton, Octavius Frank, Mrs.",6
5035,16058,"Walton, O. F., Mrs.",6
5036,16133,"Nixon-Roulet, Mary F.",6
5037,16190,"Xi, Zhousheng",6
5038,16191,蒲松齡,6
5039,16192,"Pu, Songling",6
5040,16269,"Williams, William Carlos",6
5041,16542,"Fletcher, John Gould",6
5042,16758,"Martin, George Madden",6
5043,16898,"Perez de Ayala, Ramon",6
5044,16899,"Cuevas, Plotino",6
5045,16900,"Ayala, Ramón Pérez de",6
5046,16901,"De Ayala, Ramón Pérez",6
5047,16902,"Pérez de Ayala, Ramón",6
5048,16910,"Rohlfs, Friedrich Gerhard",6
5049,16911,"Rohlfs, Gerhard",6
5050,17010,"Loudon, Margracia",6
5051,17011,"Loudon, Margratia",6
5052,17012,"Loudon, Mrs. (Margracia)",6
5053,17199,"Stead, Robert James Campbell",6
5054,17200,"Stead, Robert J. C.",6
5055,17413,"Bergman, J. A.",6
5056,17414,"Bergman, Johan Albert",6
5057,17449,"Foote, Mrs. Arthur DeWint",6
5058,17450,"Hallock, Mary",6
5059,17451,"Foote, Mary Hallock",6
5060,17525,"Gibbons, Herbert Adams",6
5061,17541,"Edgar, John George",6
5062,17542,"Edgar, J. G. (John George)",6
5063,17543,"Edgar, J.G.",6
5064,17544,"Edgar, John G. (John George)",6
5065,17571,"Iisalo, Osmo",6
5066,17572,"Railo, Eino",6
5067,17624,"Trollope, Frances Eleanor Ternan",6
5068,17625,"Trollope, Frances Eleanor",6
5069,17652,"Brebner, Percy James",6
5070,17653,"Allen, Willis Boyd",6
5071,17702,మహీధర రామమోహనరావు,6
5072,17703,"Rao, Mahidhara Ramamohan",6
5073,17704,Mahidhara Ramamohan Rao,6
5074,17705,"Ramamohan Rao, Mahidhara",6
5075,17757,"Burns, Robert",6
5076,17792,"Stokes, Katherine",6
5077,17896,"Porter, Jane",6
5078,17950,"Kurikka, Matti",6
5079,18204,"Bryce, Viscount",6
5080,18205,"Bryce, James Bryce, Viscount",6
5081,18276,"Sara, Delle",6
5082,18277,"Carson, Lewis W.",6
5083,18278,"Aiken, Albert W.",6
5084,18317,"Newcomb, Ambrose",6
5085,18583,"Adams, James R.",6
5086,18708,Azède,6
5087,18709,Azede,6
5088,18710,"Cachetero, El",6
5089,18711,"Junipérien, Dom",6
5090,18712,"Juniperien, Dom",6
5091,18713,Lorenzaccio,6
5092,18714,Patte-Pelue,6
5093,18715,Renzi,6
5094,18716,Tybalt,6
5095,18717,"Tailhade, Laurent",6
5096,19022,"Hopkins, William J.",6
5097,19023,"Hopkins, William John",6
5098,19172,"Asimov, Isaac",6
5099,19317,"Moore, Frederick F. (Frederick Ferdinand)",6
5100,19318,"Moore, Frederick Ferdinand",6
5101,19452,"Gray, Walter T.",6
5102,19453,"Fuller, Metta Victoria",6
5103,19454,"James, Orrin, Mrs.",6
5104,19455,"Kennedy, Rose",6
5105,19456,"Peabody, Mark, Mrs.",6
5106,19457,"Regester, Seeley",6
5107,19458,"Register, Seeley",6
5108,19459,"Victor, M. V. (Metta Victoria)",6
5109,19460,"Victor, Metta V.",6
5110,19461,"Victor, Mrs. M. V.",6
5111,19462,"Victor, Metta Victoria Fuller",6
5112,19536,"Feige, Hermann Albert Otto Max",6
5113,19537,"Wienecke, Albert Otto Max",6
5114,19538,"Marut, Ret",6
5115,19539,"Torsvan, Berick Traven",6
5116,19540,"Croves, Hal",6
5117,19541,"Traven, B.",6
5118,19648,"Turner, Ethel Sybil",6
5119,19687,"Leslie, Lawrence J.",6
5120,19790,"Cocteau, Clément Eugène Jean Maurice",6
5121,19791,"Cocteau, Clement Eugene Jean Maurice",6
5122,19792,"Cocteau, Jean",6
5123,19933,"Maquet, Auguste",6
5124,20009,"Adams, Charles Francis",6
5125,20016,"Villegas, Francisco Gómez de Quevedo y",6
5126,20017,"Villegas, Francisco Gomez de Quevedo y",6
5127,20018,"Gómez de Quevedo y Villegas, Francisco",6
5128,20019,"De Quevedo y Villegas, Francisco Gómez",6
5129,20020,"Quevedo, Francisco de",6
5130,20127,"Wright, Sewell Peaslee",6
5131,20193,"Ward, Grady",6
5132,20461,"Cibber, Theophilus",6
5133,20482,"Lowell, Amy",6
5134,20635,"Coleman, George",6
5135,20636,"Colman, George",6
5136,20652,"Nathan, George Jean",6
5137,20714,Ali Bey,6
5138,20814,"Graetz, H. (Heinrich)",6
5139,20815,"Graetz, Heinrich Hirsch",6
5140,20816,"Graetz, Hirsch",6
5141,20817,"Grätz, Hirsch",6
5142,20818,"Gratz, Hirsch",6
5143,20819,"Graetz, Heinrich",6
5144,20847,"Lanzi, Luigi Antonio",6
5145,20848,"Lanzi, Luigi",6
5146,21069,"Marlow, Harriet, Lady",6
5147,21070,"Jenks, Jacquetta Agneta Mariana",6
5148,21071,"Beckford, John",6
5149,21072,"Beckford, William",6
5150,21107,"Lorenzini, Carlo",6
5151,21108,"Collodi, C. (Carlo)",6
5152,21109,"Collodi, Carlo",6
5153,21279,"Remington, Frederic Sackrider",6
5154,21280,"Remington, Frederick",6
5155,21281,"Remington, Frederic",6
5156,21343,"Interior, United States Dept. of the",6
5157,21344,United States. Dept. of the Interior,6
5158,21345,United States. Department of the Interior,6
5159,21464,"Banta, Frank",6
5160,21562,"Marlowe, Amy Bell",6
5161,21759,"Barton, W. E. (William Eleazar)",6
5162,21760,"Barton, William Eleazar",6
5163,21763,"Barton, William E. (William Eleazar)",6
5164,21794,American Anti-Slavery Society,6
5165,21904,"Raleigh, Sir Walter Alexander",6
5166,21905,"Raleigh, Walter Alexander, Sir",6
5167,22597,"Miller, Hugh",6
5168,22929,"Ganghofer, Ludwig Albert",6
5169,22930,"Ganghofer, Ludwig",6
5170,22952,"Strömberg, Sigfrid Natanael",6
5171,22953,"Stromberg, Sigge",6
5172,22954,"Strömberg, Sigge",6
5173,23052,"Adam, Paul Auguste Marie",6
5174,23100,"Addams, Laura Jane",6
5175,23101,"Addams, Jane",6
5176,23131,"Cannan, Gilbert",6
5177,23165,"Swainson, W. (William)",6
5178,23166,"Swainson, William",6
5179,23250,"Chenevix, Richard",6
5180,23251,"Trench, Richard Chenevix",6
5181,23755,"Fergusson, James",6
5182,23898,"Aldridge, Janet",6
5183,23962,"Whiting, Emily Lillian",6
5184,23963,"Whiting, Lilian",6
5185,24005,Dio Cassius Cocceianus,6
5186,24006,Dion Cassius Cocceianus,6
5187,24007,Cassio Dione,6
5188,24008,"Dio, Cassius",6
5189,24009,Lucio Cassio Dione,6
5190,24010,Cassius Dio Cocceianus,6
5191,24069,"Zévaco, Michael",6
5192,24070,"Zevaco, Michel",6
5193,24071,"Zévaco, Michel",6
5194,24270,"Καρκαβίτσας, Ανδρέας",6
5195,24271,"Karkavitsas, A. (Andreas)",6
5196,24272,"Karkavitsas, Andreas",6
5197,24303,"Zilliacus, Konni",6
5198,24420,"Mozart, W. A. (Wolfgang Amadeus)",6
5199,24421,"Mozart, Johann Chrysostom Wolfgang Amadeus",6
5200,24422,"Mozart, Wolfgang Amadeus",6
5201,24488,"Dunbar, Paul Laurence",6
5202,24814,"Levett Yeats, Sidney",6
5203,24815,"Yeats, S. Levett",6
5204,24816,"Levett-Yeats, S. (Sidney)",6
5205,24817,"Levett-Yeats, Sidney Kilner",6
5206,24818,"Levett Yeats, S. (Sidney)",6
5207,24971,李白,6
5208,24972,"Li, Po",6
5209,24973,Rihaku,6
5210,24974,"Li, Bai",6
5211,25066,"Hoffmann-Donner, Heinrich",6
5212,25067,"Hoffman, Heinrich",6
5213,25068,"Hoffmann, Heinrich",6
5214,25534,"Ariost, Lodovico",6
5215,25535,"Ariosto, Ludovico",6
5216,25536,"Ariosto, Lodovico",6
5217,25870,"Runciman, James",6
5218,25897,United States President (1885-1889),6
5219,25898,"Cleveland, Stephen Grover",6
5220,25899,"Cleveland, Grover",6
5221,26215,"Somerville, Mary Fairfax",6
5222,26216,"Somerville, Mary",6
5223,26300,"Braden, James Andrew",6
5224,26301,"Braden, James A. (James Andrew)",6
5225,26454,"Quilp, Jocelyn",6
5226,26455,"Sutcliffe, Halliwell",6
5227,27162,"Cannon, George Quayle",6
5228,27163,"Cannon, G. Q. (George Quayle)",6
5229,27164,"Cannon, George Q. (George Quayle)",6
5230,27206,"Birch, Wilhelmine",6
5231,27207,"Von Hillern, Wilhelmine",6
5232,27208,"Hillern, Wilhelmine von",6
5233,27432,"Adler, Felix",6
5234,28391,"Mathewson, Christopher",6
5235,28392,"Mathewson, Matty",6
5236,28393,"Mathewson, Christy",6
5237,28402,"Piroli, Tommaso",6
5238,28614,"Bloomfield, Robert",6
5239,29393,"Amari, M. (Michele)",6
5240,29394,"Amari, Michele",6
5241,30468,"Ball, Robert Stawell, Sir",6
5242,30469,"Ball, Robert S. (Robert Stawell)",6
5243,30826,"Chamisso, Adalbert von",6
5244,30827,"Boncourt, Louis Charles Adélaide de Chamisso de",6
5245,30828,"Boncourt, Louis Charles Adelaide de Chamisso de",6
5246,30829,"Von Chamisso, Adelbert",6
5247,30830,"Chamisso, Adelbert von",6
5248,32006,"Harpe, Jean-François de La",6
5249,32007,"La Harpe, Jean-Francois de",6
5250,32008,"Laharpe, Jean-François",6
5251,32009,"De La Harpe, Jean-François",6
5252,32010,"La Harpe, Jean-François de",6
5253,32028,"Berkley, George",6
5254,32029,"Berkeley, George",6
5255,32296,"Pardoe, Julia",6
5256,32297,"Pardoe, J. S. H. (Julia S. H.)",6
5257,32298,"Pardoe, Miss (Julia)",6
5258,32569,"Pessoa, Fernando Antonio Nogueira",6
5259,32570,"Pessoa, Fernando António Nogueira",6
5260,32571,"Reis, Ricardo",6
5261,32572,"Pacheco, C.",6
5262,32573,"Nogueira Pessoa, Fernando Antonio",6
5263,32574,"Seabra Pessôa, Fernando António Nogueira de",6
5264,32579,"Pessoa, Fernando",6
5265,34407,"Sherwood, Mrs.",6
5266,34408,"Sherwood, Mary Martha Butt",6
5267,34409,"Butt, Mary Martha",6
5268,34410,"Sherwood, Mary Martha",6
5269,36109,"Durand, Alice Marie Céleste Fleury",6
5270,36110,"Greville, Henry",6
5271,36111,"Durand, Alice Marie Celeste Fleury",6
5272,36112,"Gréville, Henri",6
5273,36113,"Gréville, Henry",6
5274,34,"d'Aulnoy, Marie-Catherine",5
5275,35,"Aulnoy, Marie-Catherine Le Jumel de Barneville, baronne d'",5
5276,36,"Berneville, Marie-Catherine Jumelle de, comtesse d'Aulnoy",5
5277,37,"Aulnoy, Madame d' (Marie-Catherine)",5
5278,61,"Meek, Sterner St. Paul",5
5279,62,"Meek, S. P. (Sterner St. Paul)",5
5280,63,U.S. Marine Corps,5
5281,64,United States. Department of the Navy. Marine Corps,5
5282,67,United States. Marine Corps,5
5283,68,"Brantome, Pierre de Bourdeille, seigneur de",5
5284,69,"Bourdeille, Pierre, seigneur de Brantôme",5
5285,70,"De Bourdeille, Pierre, seigneur de Brantôme",5
5286,71,"Brantôme, Seigneur de",5
5287,76,"Brantôme, Pierre de Bourdeille",5
5288,114,"Dunne, Finley Peter",5
5289,117,"Gubernatis, Angelo de, conte",5
5290,118,"De Gubernatis, Angelo",5
5291,238,"Townsend, G. A. (George Alfred)",5
5292,239,"Bouquet, Johnny",5
5293,240,"Townsend, George Alfred",5
5294,246,"Knox, John",5
5295,318,"Andriessen, Pieter Jacob",5
5296,319,"Andriesen, P. J. (Pieter Jacob)",5
5297,320,"Andriessen, P. J. (Pieter Jacob)",5
5298,346,馮夢龍,5
5299,347,"Feng, Menglong",5
5300,375,"Salvianus, Gildas",5
5301,376,"Reed, Mr.",5
5302,377,"Baxter, R. (Richard)",5
5303,378,"Baxter, Richard",5
5304,463,"Лермонтов, Михаил Юрьевич",5
5305,464,"Lermontov, Mikhayil Yurevich",5
5306,465,"Lermontov, Mikhail Iurevich",5
5307,483,"Ernst, Paul Frederick",5
5308,499,"Seaman, Elizabeth Cochrane",5
5309,500,"Cochran, Elizabeth",5
5310,501,"Cochrane, Elizabeth",5
5311,502,"Bly, Nellie",5
5312,503,"Brewer, E. Cobham (Ebenezer Cobham)",5
5313,504,"Brewer, Ebenezer Cobham",5
5314,577,"Beck, James Montgomery",5
5315,578,"Beck, James M. (James Montgomery)",5
5316,835,"Bergson, Henri Louis",5
5317,836,"Bergson, H. (Henri)",5
5318,837,"Bergson, Henri",5
5319,845,"John, Eugenie",5
5320,846,"Marlitt, Eugenie",5
5321,847,"Marlitt, Eugenia",5
5322,848,"Marlitt, E. (Eugenie)",5
5323,963,"Beach, Charles Amory",5
5324,1107,"Cutting, Mary Stewart Doubleday",5
5325,1118,"Cutting, Mary Stewart",5
5326,1120,"Jordan, Elizabeth Garver",5
5327,1163,"Hawley, Mabel C.",5
5328,1335,"Davis, R. H. (Rebecca Harding)",5
5329,1343,"Davis, Rebecca Harding",5
5330,1351,"Adams, Henry Brooks",5
5331,1352,"Adams, Henry",5
5332,1454,"Markham, Sir Clements R. (Clements Robert)",5
5333,1455,"Markham, Clements Robert, Sir",5
5334,1456,"Markham, Clements R. (Clements Robert), Sir",5
5335,1499,"Fitch, William Clyde",5
5336,1500,"Fitch, Clyde",5
5337,1539,"Kolb-Danvin, Catherine",5
5338,1540,"Ebenthal, Hildegarde",5
5339,1541,"Radziwill, Ekaterina, Princess",5
5340,1542,"Rzewuska, Ekaterina Adamovna, Countess",5
5341,1543,"Vasili, Paul, comte",5
5342,1544,"Vassili, Paul, comte",5
5343,1545,"Radziwill, Princess Catherine",5
5344,1546,"Radziwill, Catherine, Princess",5
5345,1555,"Schoepflin, Harold Vincent",5
5346,1556,"Vincent, Harl",5
5347,1564,"Archer, William",5
5348,1754,"Wertenbaker, Thomas J.",5
5349,1755,"Wertenbaker, Thomas Jefferson",5
5350,1759,"Geikie, A. (Archibald)",5
5351,1760,"Geikie, Sir Archibald",5
5352,1761,"Geikie, Archibald",5
5353,1856,"Brown, Giorgio Rossi",5
5354,1862,"Delorme, Joseph",5
5355,1863,"Sainte-Beuve, C.-A. (Charles Augustin)",5
5356,1864,"Sainte-Beuve, Charles-Augustin",5
5357,1865,"Sainte-Beuve, C. A.",5
5358,1869,"Mazzini, Giuseppe",5
5359,1872,"Sainte-Beuve, Charles Augustin",5
5360,2044,"Sandeau, Jules",5
5361,2047,"Murger, Henry",5
5362,2048,"Murger, Henri",5
5363,2109,"Bashford, Henry",5
5364,2110,"Bashford, Henry Howarth, Sir",5
5365,2111,"Bashford, H. H. (Henry Howarth), Sir",5
5366,2159,"Jeunesse, Ernest La",5
5367,2160,"La Jeunesse, Ernest",5
5368,2262,Petrarch,5
5369,2263,"Petrarca, Franciscus",5
5370,2264,"Petrarch, Francesco",5
5371,2265,"Petrarcha, Franciscus",5
5372,2266,"Petrarca, Francesco",5
5373,2296,"Thompson, Silvanus Phillips",5
5374,2297,"Thompson, Silvanus P. (Silvanus Phillips)",5
5375,2393,"Gay, John",5
5376,2427,"Gilson, Charles James Louis",5
5377,2428,"Gilson, Charles",5
5378,2506,"Lodge, Henry Cabot",5
5379,2541,"Magnay, Sir William",5
5380,2542,"Magnay, William, Sir",5
5381,2631,"Beltramelli, Antonio",5
5382,2720,"Webster, Henry Kitchell",5
5383,2781,"Fox, Frances Margaret",5
5384,2857,"Gratacap, Louis Pope",5
5385,2858,"Gratacap, L. P. (Louis Pope)",5
5386,2874,"Calvin, John",5
5387,2875,"Calvin, Jean",5
5388,2950,"Crump, James Irving",5
5389,2951,"Crump, J. Irving (James Irving)",5
5390,2952,"Crump, Irving",5
5391,2983,"Leskov, Nikolaj",5
5392,2984,"Leskow, Nikolai",5
5393,2985,"Leskow, Nikolaus",5
5394,2986,"Лесков, Н. С. (Николай Семенович)",5
5395,2987,"Stebnitskii, M.",5
5396,2988,"Stebnitsky, M.",5
5397,2989,"Lyeskoff, Nikolai Semyonovitch",5
5398,2990,"Leskov, N. S. (Nikolai Semenovich)",5
5399,3053,"Phelps, William Lyon",5
5400,3068,"Braz, Anatole Le",5
5401,3069,"Braz, A. Le",5
5402,3070,"Le Braz, Anatole",5
5403,3107,"Avery, Al",5
5404,3108,"Proctor, Everitt",5
5405,3109,"Montgomery, Rutherford George",5
5406,3110,"Montgomery, R. G. (Rutherford George)",5
5407,3111,"Montgomery, Rutherford G. (Rutherford George)",5
5408,3131,"Rees, Arthur J. (Arthur John)",5
5409,3164,"Villani, Matteo",5
5410,3271,"Taylor, J. Hudson (James Hudson)",5
5411,3272,"Taylor, Hudson",5
5412,3273,"Taylor, James Hudson",5
5413,3305,"Moe, J. E. (Jørgen Engebretsen)",5
5414,3306,"Moe, Jorgen Engebretsen",5
5415,3307,"Moe, Jørgen Engebretsen",5
5416,3423,"Grayson, David",5
5417,3459,"Lantz, D. E. (David Ernest)",5
5418,3460,"Lantz, David",5
5419,3461,"Lantz, D.",5
5420,3462,"Lantz, David E. (David Ernest)",5
5421,3474,"Dilling, L.",5
5422,3475,"Dilling, Lars",5
5423,3523,"Marmontel, Jean François",5
5424,3524,"Marmontel, Jean-Francois",5
5425,3525,"Marmontel, J.-F. (Jean-François)",5
5426,3526,"Marmontel, Jean-François de",5
5427,3527,"De Marmontel, Jean-François",5
5428,3528,"Du Marmontel, Jean-François",5
5429,3529,"Marmontell, Jean-François",5
5430,3530,"Montmartel, Jean-François",5
5431,3531,"Marmontel, Jean-François",5
5432,3532,"Kull, George",5
5433,3533,"Evans, Dean",5
5434,3537,"Троцкий, Лев Давидович",5
5435,3538,"Trotzky, Leon Davidovich",5
5436,3539,"Trotsky, Lev Davidovitch",5
5437,3540,"Trotsky, Leon",5
5438,3541,"Bruce, Henry Addington Bayley",5
5439,3542,"Bruce, H. Addington (Henry Addington)",5
5440,3553,"Parrott, James Edward",5
5441,3554,"Parrott, J. Edward",5
5442,3555,"Parrott, Edward",5
5443,3649,"Selous, Edmund",5
5444,3652,"Motte, Ellen N. la (Ellen Newbold)",5
5445,3653,"La Motte, Ellen Newbold",5
5446,3654,"La Motte, Ellen N. (Ellen Newbold)",5
5447,3709,"D'Aurevilly, Jules Amedee Barbey",5
5448,3710,"D'Aurevilly, Jules Amédée Barbey",5
5449,3711,"D'Aurevilly, J. Barbey (Jules Barbey)",5
5450,3712,"Aurevilly, J. Barbey d' (Jules Barbey d')",5
5451,3713,"d'Aurevilly, Jules Barbey",5
5452,3714,"Barbey d'Aurevilly, J. (Jules)",5
5453,3765,"Ericsson, Volter",5
5454,3766,"Kilpi, Volter",5
5455,3772,"Parton, James",5
5456,3785,Hugo Münsterberg,5
5457,3786,"Munsterberg, Hugo",5
5458,3787,"Münsterberg, Hugo",5
5459,3829,"Grundy, Sydney",5
5460,3849,"Boniface, Joseph-Xavier",5
5461,3850,"Saintine, X. B.",5
5462,3851,"Saintine, Joseph-Xavier Boniface",5
5463,3852,"Xavier, M.",5
5464,3853,"Saintine, X.-B. de (Xavier-Boniface de)",5
5465,3854,"Saintine, Xavier Boniface de",5
5466,3855,"Saintine, X.-B. (Xavier-Boniface)",5
5467,3959,"Forrester, Izola Louise",5
5468,3960,"Page, Mann, Mrs.",5
5469,3961,"Forrester, Izola L. (Izola Louise)",5
5470,3967,"Upton, George Putnam",5
5471,3968,"Upton, George P. (George Putnam)",5
5472,4105,"Melin, G. H. (Gustaf Henrik)",5
5473,4106,"Mellin, Gustaf Henrik",5
5474,4107,"Mellin, G. H. (Gustaf Henrik)",5
5475,4182,"Curtis, Elizabeth M.",5
5476,4183,"Curtis, B.",5
5477,4184,"Curtis, Betsy",5
5478,4202,"Nohl, Karl Friedrich Ludwig",5
5479,4203,"Nohl, Louis",5
5480,4204,"Nohl, Ludwig",5
5481,4233,"Ashton, Winifred",5
5482,4234,"Dane, Clemence",5
5483,4267,老子,5
5484,4268,Lao Tzu,5
5485,4269,Lao Tse,5
5486,4270,Lau-tzu,5
5487,4271,"Zi, Lao",5
5488,4272,Laozi,5
5489,4337,"Mackenzie, Donald Alexander",5
5490,4338,"Mackenzie, Donald A. (Donald Alexander)",5
5491,4339,"Darlington, Edgar B. P.",5
5492,4398,"Acton, Lord",5
5493,4399,"Acton, John Emerich Edward Dalberg Acton, Baron",5
5494,4462,"Cross, American National Red",5
5495,4463,"Cross, The American National Red",5
5496,4464,American National Red Cross,5
5497,4526,"Smith, Joseph Fielding",5
5498,4583,"Bryce, George",5
5499,4627,"Miller, Mary Esther",5
5500,4628,"White, Grace Miller",5
5501,4688,"Silva, Carmen",5
5502,4689,"Elisabeth, Queen, consort of Charles I, King of Romania",5
5503,4691,"Sylva, Carmen",5
5504,4692,"Blundell, Mary E. Sweetman",5
5505,4693,"Blundell, Mrs. Francis",5
5506,4694,"Blundell, Mary Elizabeth",5
5507,4695,"Francis, M. E.",5
5508,4760,"Bourke, John G. (John Gregory)",5
5509,4761,"Bourke, John Gregory",5
5510,4808,"Simms, W. Gilmore (William Gilmore)",5
5511,4809,"Cooper, Frank",5
5512,4810,"Simms, William Gilmore",5
5513,4892,"Miller, Kelly",5
5514,4910,"Kempis, Thomas à",5
5515,4911,"Kempis, Thomas a",5
5516,4912,"Thomas, à Kempis",5
5517,5047,"Runciman, Walter, Sir",5
5518,5048,"Runciman, Walter Runciman, Baron",5
5519,5108,"Grenfell, Wilfred T.",5
5520,5109,"Grenfell, Wilfred Thomason, Sir",5
5521,5117,"Savage, Arthur Dekker",5
5522,5120,"Stillman, W. J. (William James)",5
5523,5121,"Stillman, William James",5
5524,5153,"Runeberg, Frederika",5
5525,5154,–a –g,5
5526,5155,"Runeberg, Fredrika Charlotta Tengstrom",5
5527,5156,"Tengström, Fredrika Charlotta",5
5528,5157,"Runeberg, Fredrika Charlotta Tengström",5
5529,5194,"John, the Apostle, Saint",5
5530,5202,"Beard, D. C. (Daniel Carter)",5
5531,5203,"Beard, Dan",5
5532,5204,"Beard, Daniel Carter",5
5533,5261,"Walckenaer, Charles Athanase",5
5534,5262,"Walckenaer, Charles Athanase, baron",5
5535,5263,"Walckenaer, C. A. (Charles Athanase)",5
5536,5309,"Houssaye, Arsene",5
5537,5310,"Houssaye, Arsène",5
5538,5372,"De Massa, Alexandre Philippe Regnier",5
5539,5373,"De Massa, Philippe, marquis",5
5540,5374,"Massa, Alexandre-Philippe, marquis de",5
5541,5375,"Massa, Philippe, marquis de",5
5542,5458,"Thompson, James Maurice",5
5543,5459,"Thompson, J. Maurice (James Maurice)",5
5544,5461,"Thompson, Maurice",5
5545,5471,"Bruce, James",5
5546,5497,"Vorst, Marie van",5
5547,5498,"Van Vorst, Marie",5
5548,5568,"Mortimer, Mrs. Favell Lee (Bevan)",5
5549,5569,"Mortimer, Favell Lee",5
5550,5610,"Scoville, Samuel",5
5551,5679,"Edwards, Henry Sutherland",5
5552,5680,"Edwards, Sutherland",5
5553,5681,"Edwards, H. Sutherland (Henry Sutherland)",5
5554,5755,"Man, Self-Made",5
5555,5756,"man, Self-made",5
5556,5757,Self-made man,5
5557,5797,"Overton, Grant Martin",5
5558,5798,"Overton, Grant M. (Grant Martin)",5
5559,5848,"Blunt, Wilfrid Scawen",5
5560,5882,"Keynes, John Maynard Keynes, Baron",5
5561,5883,"Keynes, J. M. (John Maynard)",5
5562,5884,"Keynes, John Maynard",5
5563,5946,"Hull, Edith Maude",5
5564,5947,"Hull, E. M. (Edith Maude)",5
5565,6074,"Streckfuss, Adolph",5
5566,6075,"Carl, Adolph",5
5567,6076,"Streckfuss, Adolf",5
5568,6079,"Harraden, Beatrice",5
5569,6146,"Morgan, T. H. (Thomas Hunt)",5
5570,6147,"Morgan, Thomas Hunt",5
5571,6160,"Colby, Charles William",5
5572,6161,"Colby, Charles W. (Charles William)",5
5573,6383,"Warneford, Lieutenant",5
5574,6384,"Gunter, Archibald Clavering",5
5575,6489,"Quick, John Herbert",5
5576,6490,"Quick, Herbert",5
5577,6498,"Pocock, H. R. A. (Henry Roger Ashwell)",5
5578,6499,"Pocock, Henry Roger Ashwell",5
5579,6500,"Pocock, Roger S.",5
5580,6501,"Pocock, Roger",5
5581,6623,"Hodgson, William Hope",5
5582,6671,"Widdemer, Margaret",5
5583,6721,"Blanc, Marie Thérèse de Soloms",5
5584,6722,"Blanc, Marie Therese de Soloms",5
5585,6723,"Bentzon, Thérèse",5
5586,6724,"Bentzan, Thérèse",5
5587,6725,"Bentzon, Théodore",5
5588,6726,"Bentzon, Theodore",5
5589,6727,"Bentzon, Th.",5
5590,6743,"Thompson, Mortimer Neal",5
5591,6744,"Thomson, Mortimer N. (Mortimer Neal)",5
5592,6745,"Doesticks, Q. K. Philander",5
5593,6757,"Diaz del Castillo, Bernal",5
5594,6758,"Díaz, Bernal",5
5595,6759,"Del Castillo, Bernal Díaz",5
5596,6760,"Díaz del Castillo, Bernardo",5
5597,6761,"Castillo, Bernal Díaz del",5
5598,6762,"Díaz del Castillo, Bernal",5
5599,6764,"Szemere, Gyorgy",5
5600,6765,"Szemere, György",5
5601,6785,"Loudon, Jane",5
5602,6786,"Webb, Jane",5
5603,6787,"Loudon, Jane Webb",5
5604,6788,"Loudon, Mrs. (Jane)",5
5605,6857,"Omond, G. W. T. (George William Thomson)",5
5606,6858,"Omond, George W. T. (George William Thomson)",5
5607,6873,"Loon, Hendrik Willem Van",5
5608,6874,"Loon, Hendrik Van",5
5609,6875,"Van Loon, Hendrik Willem",5
5610,6900,"Finch Kelly, Florence",5
5611,6901,"Kelly, Florence Finch",5
5612,7013,"Dennis, Clarence James",5
5613,7014,"Dennis, C. J. (Clarence James)",5
5614,7026,"Broughton, Rhoda",5
5615,7040,"Dickinson, Goldsworthy Lowes",5
5616,7041,"Dickinson, Lowes",5
5617,7042,"Dickinson, G. Lowes (Goldsworthy Lowes)",5
5618,7077,"Bourinot, J. G. (John George)",5
5619,7078,"Bourinot, John George",5
5620,7208,"Cecil, John",5
5621,7209,"Hone, William",5
5622,7225,"Opie, Amelia Alderson",5
5623,7226,"Alderson, Amelia",5
5624,7227,"Opie, Amelia",5
5625,7249,"Alcock, D.",5
5626,7250,"Alcock, Deborah",5
5627,7278,"Parry, Judge",5
5628,7279,"Parry, Sir Edward Abbott",5
5629,7280,"Parry, Edward Abbott, Sir",5
5630,7301,"Haydn, Franz Josef",5
5631,7302,"Haydn, Franz Joseph",5
5632,7303,"Haydn, Joseph",5
5633,7420,"Causey, James Oliver, Jr.",5
5634,7421,"Causey, James",5
