author_name,book_id
"Hardy, Thomas",57307
"Jacobs, W. W. (William Wymark)",55955
"Jacobs, W. W. (William Wymark)",26819
"Jacobs, W. W. (William Wymark)",56819
"Hugo, Victor Marie, comte",65737
"Hugo, Victor Marie, comte",122
"Hugo, Víctor",65423
"Hugo, Víctor",65990
"Becke, George Louis",64502
"Becke, George Louis",39073
"Becke, George Louis",19720
"Burton, R. F. (Richard F.), Sir",23909
"Burton, R. F. (Richard F.), Sir",29514
"Burton, Sir Richard Francis",28348
"Burton, Sir Richard Francis",45259
"Bayly, Ada Ellen",14666
"Lyall, Edna",61913
"Sargeant, Adeline",48565
"Hector, Annie Alexander",49223
"Johnson, Ben",20554
"Johnson, Ben",54501
"Johnson, Ben",160
"Jonson, Benjamin",19024
"Ionson, Ben",60869
"Gaskell, Mrs.",54472
"Gaskell, Elizabeth Cleghorn Stevenson",65986
"Mills, Cotton Mather",68122
"Mills, Cotton Mather",53400
"Gaskell, Elizabeth C.",22296
"Gaskell, Elizabeth Cleghorn",58756
"Hume, Ferguson Wright",11818
"Hume, Ferguson Wright",69507
"Hume, Fergus W. (Ferguson Wright)",66392
"Hume, Fergus",56745
"Hume, Fergus",64091
"Paterson, Banjo",52324
"Paterson, A. B. (Andrew Barton)",46613
"Farjeon, Benjamin Leopold",52414
"Farjeon, Benjamin Leopold",60809
"Farjeon, Benjamin Leopold",45411
"Locke, William J. (William John)",39436
"Locke, William J. (William John)",57088
"Locke, William J. (William John)",9095
"Locke, W. J. (William John)",38673
"Locke, W. J. (William John)",51119
"Wingfield, Lewis",320
Newdigate prizeman,60524
Newdigate prizeman,62729
"Mallock, William Hurrell",67927
"Mallock, William Hurrell",329
"Orczy, Baroness Emmuska",1060
"Orczy, Baroness Emmuska",408
"Barstow, Montagu, Mrs.",68567
"Orczy, Emmuska Orczy, Baroness",61479
"Hawkins, Anthony Hope",55258
"Foulis, Hugh",67529
"Foulis, Hugh",11855
"Foulis, Hugh",39004
"Munro, Neil",68764
"Woolf, Virginia Stephen",48104
"Woolf, Virginia Stephen",57982
Erckmann-Chatrian,66993
"Coleman, George",51370
"Colman, George",48476
"Deeping, George Warwick",41853
"Deeping, George Warwick",68630
"Deeping, Warwick",61249
"Calvert, A. F. (Albert Frederick)",558
"Calvert, Albert F.",67215
"Calvert, Albert Frederick",1320
"White, Frederick Merrick",821
"White, Fred Merrick",45180
"LeFanu, J. S. (Joseph Sheridan)",64128
"LeFanu, J. S. (Joseph Sheridan)",41342
"LeFanu, J. S. (Joseph Sheridan)",68522
"Le Fanu, Joseph Sheridan",50515
"Stacpoole, H. De Vere (Henry De Vere)",50422
"Stacpoole, H. De Vere (Henry De Vere)",58960
"Stacpoole, H. De Vere (Henry De Vere)",60074
"Stacpoole, H. De Vere (Henry De Vere)",58196
"Hazlitt, William",66376
"Hazlitt, William",52305
Saki,15703
"Dunkerley, William Arthur",59537
"Oxenham, John",8183
"Heldman, Richard Bernard",69674
"Marsh, Richard",11024
"Marsh, Richard",39085
"Dell, Ethel May",62691
"Dell, Ethel May",47310
"Savage, Ethel Mary Dell",44040
"Dell, Ethel M. (Ethel May)",29731
"Murry, Kathleen Beauchamp",60161
"Morris, William M.",67193
"Morris, William",61200
"Guthrie, Thomas Anstey",41551
"Anstey, F.",16212
"Anstey, F.",57178
"Anstey, F.",30117
"Gull, Cyril Arthur Edward Ranger",15070
"Thorne, Guy",67006
"Brown, John",48464
"Garvice, Charles",35155
"Pope, Alexander",42882
"Burney, Frances",67172
"Burney, Frances",47771
"D'Arblay, Frances Burney",41287
"Korzeniowski, Joseph Conrad Theodore",64522
"Korzeniowski, Joseph Conrad Theodore",46554
"Korzeniowski, Józef Konrad Teodor",68275
"Korzeniowski, Jozef Konrad Teodor",55542
"Korzeniowski, Jozef Konrad Teodor",46525
"Korzeniowski, Jozef Konrad Teodor",70139
"Hungerford, Mrs. (Margaret Wolfe Hamilton)",22632
"Hungerford, Margaret Wolfe Hamilton",57107
"Hungerford, Margaret Wolfe Hamilton",59631
"Hungerford, Margaret Hamilton",53874
"Trent, A. G.",37525
"Trent, A. G.",55381
"Trent, A. G.",47624
"Garnett, Richard",2721
"Baldwin, Edward",56904
"Godwin, William",59866
"Stopes, Marie Charlotte Carmichael",63597
"Stopes, M. C.",1539
"Stopes, Marie Carmichael",18123
"Croker, Bithia Mary",47377
"Croker, B. M. (Bithia Mary)",13405
"Croker, Mrs. John",47919
"Stanhope, Philip Dormer, Earl of Chesterfield",37763
"Wallace, Richard Horatio Edgar",11193
"Wallace, Edgar",60427
"Bain, Francis William",1760
"Browning, Elizabeth Barrett",65744
"Browning, Elizabeth Barrett",30404
"Beamont, Francis",1696
"Beamont, Francis",50179
"Fletcher, Iohn",65107
"Flecher, John",43941
"Flecher, John",49196
"Flecher, John",67260
"Flecher, John",70065
"Beaumont, Francis",67045
"Bloundelle-Burton, J. (John)",55772
"Bloundelle-Burton, John",56028
"Morton, J. M. (John Maddison)",39565
"Morton, J. M. (John Maddison)",67654
"Snaith, J. C. (John Collis)",34334
"Snaith, J. C. (John Collis)",1855
"Snaith, J. C. (John Collis)",52266
"Lynch, Hannah",45669
"Walpole, Sir Hugh",61038
"Walpole, Sir Hugh",67156
"Byron, George Gordon Noël Byron, Baron",52420
"Byron, George Gordon Noël Byron, Baron",62963
"Blackmore, Richard Doddridge",47698
"Blackmore, Richard Doddridge",53007
"Blackmore, Richard Doddridge",58539
"Baudelaire-Dufays, Charles Pierre",59855
"Gribbon, William Lancaster",61544
"Mundy, Talbot",17975
"Ainsworth, W. Harrison (William Harrison)",61808
"Ainsworth, Harrison",40070
"Ainworth, W. Harrison (William Harrison)",2148
"Ainsworth, William Harrison",36430
"Ainsworth, William Harrison",67973
"Marloe, Christopher",58169
"Marlow, Christopher",28965
"Marlowe, Christopher",52934
"Braddon, Mary Elizabeth",59456
"Braddon, Mary Elizabeth",55028
"White, Babington",47041
"White, Babington",60584
"Maxwell, Mary Elizabeth Braddon",54698
"Braddon, Mary E.",32156
"Braddon, M. E. (Mary Elizabeth)",25123
"Marchmont, Arthur Williams",43613
"Ward, Arthur Sarsfield",26991
"Ward, Arthur Sarsfield",64906
"Rohmer, Sax",53454
Shakespeare (spurious and doubtful works),52738
"Shapcott, Reuben",65792
"Rutherford, Mark",25204
"Gissing, George Robert",67624
"Gissing, George",8505
"O'Dowd, Cornelius",49172
"Scargill, W. Pitt (William Pitt)",2444
"Scargill, William Pitt",57287
"Scargill, William Pitt",48671
"Ridge, William Pett",69644
"Ridge, William Pett",2524
"Pettridge, William",7331
"Pettridge, William",40326
"Birrell, Augustine",54250
"Birrell, Augustine",64067
"Gallon, Tom",60754
"Crabbe, George",69898
"Crabbe, George",41480
"Shaw, George Bernard",38867
"Shaw, George Bernard",37018
"Shaw, George Bernard",51825
"Shaw, George Bernard",57940
"Shaw, Bernhard",42570
"Shaw, Bernhard",68187
"Shaw, Bernhard",28354
"Shaw, Bernhard",52117
"Shaw, G. Bernard (George Bernard)",62649
"Bassetto, Corno di",48556
"Shaw, G. B. (George Bernard)",60137
"Taine, H. A. (Hippolyte Adolphe)",57388
"Taine, Hippolyte Adolphe",18870
"Graindorge, Frédéric-Thomas",60495
"Graindorge, Frederic-Thomas",55506
"Oppenheim, Edward Phillips",52839
"Buchanan, Robert Williams",25503
"Yeats, William Butler",50784
"Yeats, William Butler",11836
"Yeats, William Butler",67445
"Yeats, W. B. (William Butler)",69087
"Harris, James Thomas",53087
"Harris, James Thomas",27686
"Harris, Frank",69165
"Maitland, Thomas",51049
"Maitland, Thomas",50074
"Maitland, A. C. (Algernon Charles)",68029
"Maitland, A. C. (Algernon Charles)",38937
"Beresford, John Davys",49771
"Beresford, John Davys",66052
"Beresford, John Davys",68319
"Joyce, James",49190
"Joyce, James",68450
"Moore, George Augustus",66682
"Moore, George Augustus",65312
"Rhone, Lady",68379
"Roberts, Morley",62237
"Boldrewood, Rolf",39613
"Noyes, Alfred",56515
"Noyes, Alfred",62746
"Morrison, Arthur",69305
"Hocking, Joseph",62634
"Carleton, William",17814
"Scully, William Charles",16874
"Scully, W. C. (William Charles)",49396
"Speight, Thomas Wilkinson",31799
"Gibson, W. W. (Wilfrid Wilson)",33721
"Gibson, W. W. (Wilfrid Wilson)",14913
"Gibson, Wilfrid Wilson",7525
"More, Margareta",29101
"Manning, A. (Anne)",68420
"Anderson, J. C. O'Gorman, Mrs.",49695
"Cleland, Robert",26762
"Cleland, Robert",69425
"Little, Thomas",66864
"Brown, Thomas, the younger",69871
"Brown, Thomas, the younger",8733
"Iron, Ralph",68392
"Iron, Ralph",7109
"Weyman, Stanley J. (Stanley John)",6693
"Weyman, Stanley J. (Stanley John)",14894
"Weyman, Stanley John",53053
"Freeman, Richard Austin",66532
"Blackwood, Algernon",65911
"James, Montague Rhodes",57997
"James, M.R.",46062
"James, M. R. (Montague Rhodes)",62404
"Grier, Sydney C.",69201
"Williamson, Alice Muriel",51906
"Williamson, Alice Muriel",63311
"Williamson, Mrs. C. N.",68172
"Williamson, Mrs. C. N.",67127
"Williamson, Mrs. C. N.",61118
"Williamson, Charles Norris",39400
"Williamson, Charles Norris",58137
"Williamson, A. M. (Alice Muriel)",67776
"Williamson, C. N. (Charles Norris)",63495
"Merriman, H. Seton (Henry Seton)",53057
"Pinero, Sir Arthur Wing",52563
"Pinero, Arthur W. (Arthur Wing)",62834
"Capes, B. E. J.",14826
"Capes, B. E. J.",15354
"Capes, Bernard",57299
"Capes, Bernard",32938
"Symonds, J. A. (John Addington)",12398
"Macleod, Fiona",49568
"Sharp, William",15908
"Murray, D. Christie (David Christie)",19095
"Murray, Christie",60175
"Braeme, Charlotte Monica",58013
"Braeme, Charlotte Monica",54997
"Clay, Bertha M.",60010
"Brame, Charlotte M.",58815
"Creswicke, Louis",68245
"Stockley, Cynthia",65150
"Burghard, Sidney Groves",49973
"Burghard, Sidney Groves",49421
"Cullum, Ridgwell",61401
"Huxley, Aldous Leonard",63717
"Huxley, Aldous Leonard",13009
"Huxley, Aldous",54260
"Huxley, Aldous",63231
"Bell, Currer",48781
"Bell, Currer",66982
"Bronte, Charlotte",27388
Charlotte Brontë,26411
"Wordsworth, William",67206
"Wordsworth, William",58764
"Milton, John",55338
"Milton, John",58060
"McNeile, Herman Cyril",52643
"McNeile, H. C. (Herman Cyril)",43003
"Russell, Bertrand Russell, 3d Earl",65512
"Russell, Bertrand A. W. (Bertrand Arthur William)",64195
"Balwhidder, Micah",52660
"Balwhidder, Micah",62172
"Cory, Vivian",6581
"Cory, Vivian",27956
"Tupper, Martin F. (Martin Farquhar)",6628
"Tupper, Martin F. (Martin Farquhar)",54837
"Tupper, M. F. (Martin Farquhar)",66058
"Brighouse, Harold",67447
"Gualterus, Petrus",62055
"Drawcansir, Alexander, Sir",53747
"Lawson, Henry Archibald Hertzberg",28584
"Lawson, Henry Archibald Hertzberg",40790
"Lawson, Henry",15440
"Whyte-Melville, George John",61225
"Whyte-Melville, G. J. (George John)",59091
"Arnold, Matthew",54870
"Arnold, Matthew",62564
"Gibbon, Edward",66757
"Gibbon, Edward",67768
"Gibbon, Edward",20894
"Bramah, Ernest",60777
"Bramah, Ernest",62174
"Harker, Lizzie Allen",18718
"Harker, Lizzie Allen",59879
"Harker, L. Allen (Lizzie Allen)",69816
"Harker, L. Allen (Lizzie Allen)",55171
"Black, William",52948
"Black, William",49451
"Hartley, John",49879
"Hartley, John",50454
"Beddington, Ada Esther",55403
"Beddington, Ada Esther",70141
"Beddington, Ada Esther",7812
"Beerbohm, Max, Sir",56884
"Jenkins, Herbert George",48481
"Yates, Edmund Hodgson",49273
"Yates, Edmund Hodgson",26825
"Yates, Edmund Hodgson",60586
"Streamer, Col. D.",66365
"Streamer, Col. D.",45856
"Streamer, Col. D.",58626
Col. D. Streamer,66962
Col. D. Streamer,65836
"Ranke-Graves, Robert von",59291
"Ranke-Graves, Robert von",49068
"Ranke-Graves, Robert von",65994
"Fry, Sheila Kaye-Smith",31812
"Fry, Sheila Kaye-Smith",65311
"Fry, Sheila Kaye-Smith",60926
"Fry, Sheila Kaye-Smith",49175
"Kaye-Smith, Sheila",61761
"Feuillet, Octave",66754
"Feuillet, Octave",68942
"Behn, Aphra Amis",8676
"Behn, Anne",11805
"Behn, Anne",56862
"Inchbald, Elizabeth Simpson",27725
"Long, Mrs. Arthur",63232
"Long, Mrs. Arthur",56050
"Long, Mrs. Arthur",69407
"Long, Margaret Gabrielle Vere Campbell",34951
"Paye, Robert",54064
"Campbell, Gabrielle Margaret Vere",48752
"Pater, Walter Horatio",56069
"Pater, Walter Horatio",14538
"Pater, Walter H. (Walter Horatio)",49964
"Mitford, Miss",51634
"Bury, Charlotte Campbell, Lady",9160
"Bury, Charlotte Campbell, Lady",52197
"Singleton, Esther",63136
"Singleton, Esther",9229
"Young, F. E. Mills (Florence Ethel Mills)",64704
"Glyn, Elinor",60023
"Glyn, Elinor",54420
"Glyn, Elinor",43388
"Congrove, Mr. (William)",63985
"Congrove, Mr. (William)",58465
"Congreve, William",43029
"Dowling, R. (Richard)",61137
"Dowling, R. (Richard)",55774
"Fall, Marcus",69978
"Hewlett, Maurice Henry",53452
"Hewlett, Maurice",61630
"Hewlett, Maurice",58911
"Hewlett, Maurice",56287
"Gaunt, Mary",32851
"Gaunt, Mary",48366
"Parkerson, James",50117
"Parkerson, James",48401
"Upward, Allen",60141
"Onions, Oliver",41769
"Jacob, Violet",38473
"Jacob, Violet",68125
"Bridges, Victor",44821
"Bridges, Victor",15239
"Pemberton, Sir Max",46715
"Pemberton, Sir Max",42712
"Pemberton, Sir Max",56109
"Loudon, Margracia",66317
"Loudon, Margratia",47529
"Macaulay, Emilie Rose, Dame",69221
"Macaulay, Emilie Rose, Dame",66409
"Macaulay, R. (Rose)",62050
"Macaulay, Dame Rose",52161
"Gallienne, Richard Le",49235
"LeGallienne, Richard",23297
"LeGallienne, Richard",49247
"LeGallienne, Richard",15213
"Trollope, Frances Eleanor Ternan",15624
"Brebner, Percy James",56918
"Porter, Jane",42516
"Hyne, Cutcliffe",50366
"Cutcliffe-Hyne, Charles John",58130
"Cibber, Theophilus",54591
"Verulam, Francis Bacon",67032
"Christie, Agatha Mary Clarissa Miller",37875
"Christie, Agatha Mary Clarissa Miller",70130
"Cannan, Gilbert",56822
"Craig, J. H.",34424
"Hogg, James",54395
A Square,59771
"Abbott, E. A. (Edwin Abbott)",58987
"Abbott, E. A. (Edwin Abbott)",35549
"Abbott, Edwin A. (Edwin Abbott)",52765
"Pain, Barry Eric Odell",53855
"Pain, Barry Eric Odell",61469
"O'Donnell, Elliot",44709
"O'Donnell, Elliott",37436
"Richard, Lord Bishop of Lichfield and Coventry",43316
"Richard, Lord Bishop of Lichfield and Coventry",50742
"Richard, Lord Bishop of Lichfield and Coventry",65783
"Quilp, Jocelyn",46335
"Quilp, Jocelyn",27808
"Cassels, Walter R.",48640
"Cassels, Walter R.",63114
"Cassels, Walter Richard",49371
"Cassels, Walter Richard",30278
"Cassels, Walter Richard",65978
"Engels, Frederick",58365
"Franck, Harry A.",54047
"Franck, Harry Alverson",67719
"Freitag, Gustav",43747
"Freytag, Gustav",68738
"Freytag, Gustav",37555
"Grote, George",69529
"Grote, George",56858
"Grote, George",707
"Fauvelet de Bourrienne, Louis Antoine",6832
"De Bourrienne, Louis Antoine Fauvelet",7065
Stewarton,57901
Stewarton,53875
"Goldsmith, Lewis",53135
"Constant, Louis Constant Wairy, known as",26821
"Constant, Louis Constant Wairy, known as",63905
"Wairy, Constant",70042
"Zola, Émile Édouard Charles Antoine",1538
"Zola, Émile Édouard Charles Antoine",27389
"Zola, Emile",20884
Πλάτων,2015
Πλάτων,15993
Πλάτων,15543
Plato,48400
Plato,41540
Ξενοφών,14012
Jenofonte,68227
Jenofonte,51465
Xenophon,47423
Xenophon,48018
"Flaubert, Gustave",17791
"Flaubert, Gustave",48873
"Dostoevsky, Fyodor",564
"Dostoievski, Fedor Mikhailovitch",46884
"Giles, Herbert A.",803
"Strindberg, Johan August",68955
"Strindberg, Johan August",3086
"Arouet, François Marie",51500
Voltaire,50057
Voltaire,59009
"Maspero, Gaston Camille Charles, Sir",49249
"Maspero, G. (Gaston)",60149
"De Maupassant, Guy",56412
"Maupassant, Guy de",51312
"Maupassant, Guy de",50973
"Pushkin, Alexander",59106
"Pushkin, Alexander",58796
"Bastiat, Claude Frédéric",36252
"Bastiat, Claude Frédéric",7291
"Ebers, Georg Moritz",64732
"Ebers, George Moritz",51059
"Ebers, George Moritz",44529
"Ebers, George Moritz",56809
"Ebers, Georg",50173
"Dumas, Alexander",60287
"Dumas, Alexandre, pere",42070
"Dumas, Alexandre, pere",19021
"Dumas, Alexandre, pere",11197
"père, Alexandre Dumas",61080
"Dumas, Alexandre",23700
"Dumas, Alexandre",17583
"Seneca, Annaeus",35938
"Seneca, Annaeus",64907
"Seneca, Lucius Annaeus",39535
"De Tocqueville, Alexis",56059
"De Tocqueville, Alexis",64738
"Toqueville, Alexis de",48100
"Tacitus, Caius Cornelius",60019
"Tacitus, Cornelius",61740
"Mill, J. S. (John Stuart)",61303
"Mill, John Stuart",55113
"Marshall, John",57402
"Marshall, John",54810
"Motley, J. L. (John Lothrop)",54884
"Motley, J. L. (John Lothrop)",45428
"Motley, J. Lothrop (John Lothrop)",59803
"Motley, John Lothrop",59448
"Leech, J. (John)",53213
"Leech, John",63653
"Josephus, Titus Flavius",43772
"Josephus, Titus Flavius",47323
"Josephus, Flavius",42323
"Ferris, George Titus",68472
"Hausset, Mme. Du",47935
"Hausset, Nicole du",50639
"Valois, Marguerite de",55869
"Du Hausset, Mme.",52031
"Lamballe, Marie Thérèse Louise de Savoie-Carignan, princesse de",9894
"Lamballe, Marie Thérèse Louise de Savoie-Carignan, princesse de",47767
"Lamballe, Marie Thérèse Louise de Savoie-Carignan, princesse de",50581
"Balzac, Honore de",50348
"Saint-Aubin, Horace de",19641
"Saint-Aubin, Horace de",32519
"De Balzac, Honoré",68221
"De Balzac, Honoré",52229
"Lebert, Marie",68076
"Napier, W. F. P. (William Francis Patrick)",57103
"Spence, Lewis",64871
"Rouvroy, Louis de, duc de Saint-Simon",47248
"Rouvroy, Louis de, duc de Saint-Simon",53078
"Chateaubriand, François Auguste René, vicomte de",51290
"Chateaubriand, François Auguste René, vicomte de",56799
"De Chateaubriand, François-René",58395
"Edwards, Henry Sutherland",53092
"Edwards, Henry Sutherland",26686
"Edwards, Sutherland",57733
"Sumner, Charles",36186
"Campan, Jeanne Louise Henriette Genet",47410
"Campan, Madame (Jeanne-Louise-Henriette)",53654
"Genet, Jeanne-Louise-Henriette",58648
"Retz, Jean Francois Paul de Gondi de",14214
"Gondi, Jean François Paul de",9449
"Retz, Jean Francois Paul de Gondi de",8821
"Lieselotte, von der Pfalz",57545
"De Montespan, Françoise-Athénaïs de Rochechouart de Mortemart, marquise",54670
"Montespan, Francoise-Athenais de Rochechouart de Mortemart, marquise de",54313
"Montespan, Francoise-Athenais de Rochechouart de Mortemart, marquise de",48192
"Montespan, Françoise-Athénaïs de Rochechouart de Mortemart, marquise de",58007
"Mortemart, Françoise-Athénaïs de Rochechouart de, marquise de Montespan",50709
"Pardoe, Julia",65172
"Pardoe, J. S. H. (Julia S. H.)",62534
"Pardoe, J. S. H. (Julia S. H.)",68792
Suetonius,53609
"Mommsen, Christian Matthias Theodor",58163
"Mommsen, Christian Matthias Theodor",63017
"Mommsen, Christian Matthias Theodor",52777
"Mommsen, Theodorus",58989
"Mommzen, Teodor",53447
Dion Cassius Cocceianus,63606
Dion Cassius Cocceianus,53994
"Dio, Cassius",47085
"De la Branchardière, Eléonore Riego",27555
"De la Branchardière, Eléonore Riego",66675
"Branchardiere, Eleonore Riego de la",59020
"Riego de la Branchardière, Eléonore",62666
American Thread Co.,41120
American Thread Co.,47789
"Company, American Thread",34352
"Ford, Thomas K.",50534
"Beard, Lina",32001
"Beard, Lina",18490
United States President (1861-1865),50994
United States President (1861-1865),23848
"Lincoln, Abraham",64496
"Rousseau, J. J. (Jean-Jacques)",68986
"Rousseau, J. J. (Jean-Jacques)",63644
"Rousseau, Jean Jacques",26823
"Young, Alexander Bell Filson",3541
"Young, A. B. Filson (Alexander Bell Filson)",69600
"Young, A. B. Filson (Alexander Bell Filson)",7260
Methuen and Co.,9240
"Company, Methuen &",21804
"Co., Methuen &",51270
"Co., Methuen &",43555
"Co., Methuen &",69758
E. & F.N. Spon,55119
E. and F. N. Spon,59158
Ontario. Dept. of Education,66769
Ontario. Dept. of Education,54759
Ontario. Education Department,46214
Ontario. Ministere de l'education,38338
"Smith, John Jay",68679
"Smith, John Jay",3147
"Smith, John Jay",27936
"Smith, Jonathan Jay",65445
"Hamilton, Frederick W. (Frederick William)",58386
"Hamilton, Frederick W. (Frederick William)",52647
"Davenport, Cyril James Humphries",62694
"Davenport, Cyril",42487
Chatto and Windus (Firm),67670
U.S.A.,57125
U.S.A.,68582
"Agency, United States. Central Intelligence",49189
"Agency, United States. Central Intelligence",70048
Central Intelligence Agency (U.S.),58953
CIA (Central Intelligence Agency (U.S.)),54812
"Cook, Captain (James)",7240
"Cook, Captain (James)",55777
"Cooke, James",15340
"Cook, James",62916
"Cook, James",12278
"Hackluyt, Richard",56240
"Hackluyt, Richard",45759
"Hakluyt, Richard",63251
"Hakluyt, Richard",52728
"John, J. A. St.",59844
"Saint John, James Augustus",35387
"Nansen, Fridyof",56327
"Mann, Paul Thomas",70112
"Mann, Paul Thomas",2421
"Gaultier, Theophile",60292
"Gaultier, Theophile",58291
"Gautier, Theophile",48877
"Gautier, Théophile",48012
"Audubon, Jean Jacques Fougère",43479
"Audubon, Jean Jacques Fougère",2996
"James, George Wharton",19786
"Cordeaux, J.",69343
"Brown, John A. Harvie",26692
"Cordeaux, J.",28485
"Harvie-Brown, John Alexander",49029
"Brown, John A. Harvie",68623
"Figuier, Louis",47508
"Swainson, W. (William)",60950
"Swainson, W. (William)",52348
"Swainson, William",55446
"Tyndal, John",26787
"Whewell, W. (William)",55005
"Whewell, William",54435
"Andrews, Henry Charles",53322
"Andrews, Henry Cranke, active 1799-1828",51999
"Harding, Arthur Robert",32814
"Administration, Work Projects",47615
"Administration, Work Projects",66158
United States President (1801-1809),68541
"Jefferson, Thomas",50030
"Spooner, Lysander",68238
"Boylston, Peter",56424
"Curtis, George Ticknor",55616
"Conway, M. D. (Moncure Daniel)",45007
"Conway, M. D. (Moncure Daniel)",17459
"Beecher, Catherine E. (Catherine Esther)",41123
"Beecher, C. E. (Catherine Esther)",68134
"Beecher, C. E. (Catherine Esther)",48355
"Beecher, Catharine Esther",64385
"Beecher, Catharine Esther",50385
"Beecher, Catharine Esther",59471
American Anti-Slavery Society,54561
"Ramacharaka, Yogi",67144
"Ramacharaka, Yogi",57183
"Vishita, Bhakta",54562
"Atkinson, William Walker",51
"Lodge, Oliver Joseph, Sir",28009
"Lodge, Oliver Joseph, Sir",69491
"Lodge, Oliver J.",39920
"Lodge, Oliver J.",653
"Besant, Annie Wood",49313
"Besant, Annie",66493
"Leadbeater, Charles Webster",58689
"Leadbeater, C. W. (Charles Webster)",65012
"Leadbeater, C. W. (Charles Webster)",3210
"Haslam, John",67679
"Steiner, Rudolf",57298
"Flammarion, Nicolas Camille",25248
"Flammarion, Nicolas Camille",60450
"Dewey, John",48316
"Dewey, John",59528
"Fletcher, Horace",53117
"Fletcher, Horace",2941
"Fletcher, Horace",30363
"James, William",57034
"Blavatsky, Helena Petrovna",27577
"Blavatski, Yelena Petrovna",54687
"Thurston, Edgar",47369
"Miller, William E.",55492
"Miller, William E.",58523
"Bjørnson, Bjørnstjerne",60093
"Bjørnson, Bjørnstjerne",57367
"Peshkov, Alexey Maximiovich",52114
"Gorky, Maxime",34426
"Gorky, Maxime",63996
"Gorky, Maxime",54231
"Gorki, Maximo",105
"Ibáñez, Vicente Blasco",51213
"Ibáñez, Vicente Blasco",54221
"Blasco Ibanez, Vicente",58877
"Blasco Ibáñez, Vicente",50652
"Blasco Ibáñez, Vicente",64483
"Jokai, Maurus",15039
"Jokai, Mor",33227
"Claretie, Arsène-Armand",65356
"Claretie, Arsène-Armand",69812
"Claretie, Arsene-Arnaud",69345
"Claretie, Jules Arsène Arnaud",64609
"Huysmans, Joris Karl",52392
"Huysmans, Charles-Marie-Georges",15324
"Huysmans, Jorris-Karl",66513
"Spielhagen, Friedrich",2403
"Spielhagen, Friedrich",57590
"Aimard, Gustave",52118
"Baroja, Pio",58227
"Baroja, Pio",58638
"Gaboriau, Émile",62922
"Gaboriau, Emile",46987
"Gaboriau, Emile",53556
"Silva, Carmen",64855
"Elisabeth, Queen, consort of Charles I, King of Romania",32014
"Hoffmann, E. T. A. (Ernst Theodor Amadeus)",2760
"Heise, Paul",19674
"Heyse, Paul",19845
"Boccaccio, Giovanni",48233
"Boccaccio, Giovanni",48550
"Sudermann, Herman",37201
"Sudermann, Herman",60827
"Sunderman, Hermann",60168
"Sunderman, Hermann",55793
"Sudermann, Hermann",59253
"Sudermann, Hermann",61197
"Montenevoso, Gabriele d'Annunzio, principe di",62706
"Südfeld, Max Simon",45692
"Südfeld, Max Simon",15060
"Chekov, Anton Pavlovich",55850
"Чехов, Антон Павлович",55187
"Чехов, Антон Павлович",25314
"Tchekhov, Anton",62276
"Tchekhov, Anton",66235
"Tshehov, Anton",70168
"Tschechow, Anton",56979
"Tchekoff, Anton",121
"Chekhov, Anton Pavlovich",42513
"Schnitzler, Arthur",52241
"Raabe, Wilhelm Karl",64837
"Corvinus, Jacob",63649
"Merimee, Prosper",48601
"Merimee, Prosper",14860
"Coppee, Francois",62755
François Coppée,52396
"Daudet, Louis Marie Alphonse",63752
"Daudet, Alphonse",47581
"Blanc, Maurice le",18348
"Blanc, Maurice le",57274
"Leblanc, Maurice",54184
"Тургенев, Иван Сергеевич",66764
"Тургенев, Иван Сергеевич",47470
"Turgenjeff, Iwan",56945
"Turgénieff, Iván",47202
"Toergenev, Ivan",67512
"Gogol, Nikolay Vasilyevich",54179
"Gogol, Nikolay Vasilyevich",42697
"Caffin, Charles Henry",63479
"Caffin, Charles H. (Charles Henry)",54299
"MacGibbon, David",34605
"MacGibbon, David",69499
"Ross, Thomas",69639
"Fergusson, James",65367
"Adler, Felix",37526
"Nearing, Scott",55093
"Trumbull, Henry Clay",63737
"Key, Ellen Karolina Sofia",43236
"Baruch, Moses",62885
"Tagore, Rabindranath",58771
"Descartes, Rene",66692
"Descartes, René",66676
"Gourmont, Remi de",12432
"Gourmont, Remi de",6042
"De Gourmont, Remy",50344
"De Gourmont, Remy",916
"D'Holbach, Baron",28691
"Spinoza, Benedict of",62612
"Espinosa, Baruch de",69589
"De Spinoza, Benedictus",64836
"Spinoza, Benedictus de",66229
"Hegel, G. W. F. (Georg Wilhelm Friedrich)",65023
"Hegel, G. W. F. (Georg Wilhelm Friedrich)",53180
"Hegel, Georg Wilhelm Friedrich",62062
"Hegel, Georg Wilhelm Friedrich",47313
"Alcott, William A. (William Andrus)",63011
Marie-Henri Beyle,27119
"Halevy, Ludovic",57
"Halevy, Ludovic",69707
"Pardo Bazan, Emilia, condesa de",59068
"Kock, Charles Paul de",43441
"Kock, Charles Paul de",1075
"Kock, Paul de",67619
"Kock, Paul de",68268
"Galdós, Benito Pérez",4261
"Perez Galdos, Benito",61813
"Perez Galdos, Benito",54246
"Galdós, Pérez",63723
"Pérez Galdós, Benito",50343
"Sue, Marie Joseph",49755
"Sue, Marie Joseph",61877
"Sue, Marie Joseph",62262
"Sue, Marie Joseph Eugène",62399
"Sue, Marie Joseph Eugène",57076
"Sue, Marie Joseph Eugène",9790
"Sue, Eugène",68954
"Dupin, Amandine-Aurore-Lucile",52208
"Dupin, Armandine Aurore Lucille",19917
