,0,1,2
1996,6209,"Goodrich, Samuel Griswold",11
1997,6210,"Goodrich, S. G. (Samuel Griswold)",11
1998,6211,"Goodrich, Samuel G. (Samuel Griswold)",11
1999,6388,"Little, Thomas",11
2000,6389,"Brown, Thomas, the younger",11
2001,6390,"Moore, Anacreon",11
2002,6391,"Moore, Tom",11
2003,6543,"Sayler, Harry Lincoln",11
2004,6544,"Lamar, Ashton",11
2005,6545,"Sayler, H. L. (Harry Lincoln)",11
2006,6566,"Robinson, Frank Malcolm",11
2007,6567,"Robinson, Frank M.",11
2008,6603,"Downs, Sarah Elizabeth Forbush",11
2009,6626,"Lindsay, Nicholas Vachel",11
2010,6627,"Graham, Stephen",11
2011,6628,"Lindsay, Vachel",11
2012,6732,"Burnham, Clara Louise Root",11
2013,6733,"Burnham, Clara Louise",11
2014,7059,"Oman, Charles William Chadwick",11
2015,7060,"Oman, C. W. C. (Charles William Chadwick)",11
2016,7061,"Oman, Charles",11
2017,7154,"McDowell, Emmett",11
2018,7155,"McDowell, Robert Emmett",11
2019,7169,"Simak, Clifford Donald",11
2020,7170,"Simak, Clifford D.",11
2021,7360,"Freud, Sigmund",11
2022,7584,"Bonner, Geraldine",11
2023,7611,"Braeme, Charlotte Monica",11
2024,7613,"Brame, Charlotte Mary",11
2025,7614,"Brame, Charlotte M.",11
2026,7808,"Kornbluth, Cyril M.",11
2027,7809,"Eisner, Simon",11
2028,7810,"Cooke, Arthur",11
2029,7811,"Kornbluth, C. M. (Cyril M.)",11
2030,8109,"Baruch, Moses",11
2031,8110,"Auerbach, Berthold",11
2032,8611,"Willis, N. P. (Nathaniel Parker)",11
2033,8612,"Willis, N. Parker (Nathaniel Parker)",11
2034,8613,"Willis, Nathaniel Parker",11
2035,9018,"Duncan, Norman",11
2036,9681,"Carleton, May",11
2037,9682,"Earlie, M. A. (May Agnes)",11
2038,9683,"Fleming, May A. (May Agnes)",11
2039,9684,"Fleming, May Agnes",11
2040,9887,"Mackintosh, Charles Henry",11
2041,10513,"Beerbohm, Henry Maximilian, Sir",11
2042,10514,"Beerbohm, Max, Sir",11
2043,10566,"Mulford, Clarence E.",11
2044,10567,"Mulford, Clarence Edward",11
2045,10848,"Rice, Cale Young",11
2046,11561,"Child, Lydia Maria Francis",11
2047,11562,"Francis, Lydia Maria",11
2048,11563,"Child, L. Maria (Lydia Maria)",11
2049,11564,"Child, Lydia Maria",11
2050,11913,"Brooke, Leonard Leslie",11
2051,11914,"Brooke, Leslie",11
2052,11915,"Brooke, L. Leslie (Leonard Leslie)",11
2053,12007,"Thomson, Katherine Byerley",11
2054,12008,"Thomson, M. A., Mrs.",11
2055,12009,"Wharton, Grace",11
2056,12010,"Thomson, A. T., Mrs.",11
2057,12697,"Roberts, T. G. (Theodore Goodridge)",11
2058,12698,"Goodridge Roberts, Theodore",11
2059,12699,"Roberts, George Edward Theodore",11
2060,12700,"Roberts, G. E. Theodore (George Edward Theodore)",11
2061,12701,"Roberts, Theodore Goodridge",11
2062,12890,"Carey, R. Nouchette (Rosa Nouchette)",11
2063,12891,"Carey, Rosa Nouchette",11
2064,13767,"Duffield, J. W.",11
2065,14146,"Robertson, Margaret Murray",11
2066,14147,"Robertson, Margaret M. (Margaret Murray)",11
2067,14944,"Oliver, George",11
2068,14945,"Onions, Oliver",11
2069,15628,"Pemberton, Sir Max",11
2070,15629,"Pemberton, Max",11
2071,15662,"Adams, Andy",11
2072,17114,"Forster, Edward Morgan",11
2073,17115,"Forster, E. M. (Edward Morgan)",11
2074,17191,"Drake, Samuel A.",11
2075,17192,"Drake, Samuel Adams",11
2076,17214,"Kjelgaard, James Arthur",11
2077,17215,"Elgard, Jim",11
2078,17216,"Kjelgaard, Jim",11
2079,17723,"Brown, Abbie Farwell",11
2080,20323,"Goldsmit, Oliver",11
2081,20324,"Goldsmith, Oliver",11
2082,20473,"Vasari, Giorgio",11
2083,20691,"Bois, William Edward Burghardt Du",11
2084,20739,"Campbell, Margaretta Wade",11
2085,20740,"Deland, Margaret Wade Campbell",11
2086,21660,"Christie, Agatha Mary Clarissa Miller",11
2087,21661,"Christie, Agatha",11
2088,24362,"Marshall, Arthur Hammond",11
2089,24363,"Marshall, Archibald",11
2090,26527,"Mullen, Stanley",11
2091,72,"Du Hausset, Madame",10
2092,73,"Hausset, Mme. Du",10
2093,74,"Hausset, Nicole du",10
2094,77,"Du Hausset, Mme.",10
2095,137,"Jacobi, Carl Richard",10
2096,138,"Jacobi, Carl",10
2097,184,"Churchill, Winston Leonard Spencer, Sir",10
2098,185,"Churchill, Winston Spencer",10
2099,186,"Churchill, Sir Winston Spencer",10
2100,187,"Churchill, Winston S.",10
2101,554,"Washington, Booker Taliaferro",10
2102,555,"Washington, Booker T.",10
2103,765,"Ludwig, Edward William",10
2104,766,"Ludwig, Edward W.",10
2105,806,"French, Anne Warner",10
2106,807,"French, Anna Richmond Warner",10
2107,808,"French, Anne Richmond Warner",10
2108,809,"Warner, Anne",10
2109,961,"Foulis, Hugh",10
2110,962,"Munro, Neil",10
2111,1026,"Gillington, May Clarissa",10
2112,1027,"Clare, Maurice",10
2113,1028,"Gillington, M. C. (May Clarissa)",10
2114,1029,"Byron, May Clarissa Gillington",10
2115,1030,"Byron, Mary Clarissa Gillington",10
2116,1031,"Gillington, Mary Clarissa",10
2117,1032,"Byron, Mrs. G. F.",10
2118,1033,"Byron, May",10
2119,1105,"Smith, Joseph",10
2120,1106,"Smith, Joseph, Jr.",10
2121,1370,"Fritch, Charles E.",10
2122,1442,"Kummer, Frederic Arnold",10
2123,1530,"Greene, Homer",10
2124,1570,"Hendryx, James B. (James Beardsley)",10
2125,1685,"Gilbert, William Schwenck, Sir",10
2126,1686,"Gilbert, W. S. (William Schwenck)",10
2127,1804,"Hegan, Alice Caldwell",10
2128,1805,"Rice, Alice Hegan",10
2129,1806,"Rice, Alice Caldwell Hegan",10
2130,2161,Methuen and Co.,10
2131,2162,"Company, Methuen &",10
2132,2163,"Co., Methuen &",10
2133,2164,Methuen & Co.,10
2134,2177,"Garis, Lilian C. McNamara",10
2135,2178,"Garis, Howard Roger, Mrs.",10
2136,2179,"Garis, Lillian",10
2137,2180,"Garis, Lilian",10
2138,2251,Ohiyesa,10
2139,2252,Okhidzheza,10
2140,2253,"Eastman, Charles Alexander",10
2141,2254,"Eastman, Charles A.",10
2142,2261,"Garvice, Charles",10
2143,2284,United States President (1913-1921),10
2144,2285,"Wilson, Thomas Woodrow",10
2145,2286,"Wilson, T. W. (Thomas Woodrow)",10
2146,2287,"Wilson, Woodrow",10
2147,2470,"Seltzer, Charles Alden",10
2148,2560,"Buffon, M. le comte de",10
2149,2561,"Leclerc, Georges Louis, comte de Buffon",10
2150,2562,"Buffon, Georges Louis Leclerc, comte de",10
2151,2746,"Rawlinson, George",10
2152,2927,"Johnson, W. Fletcher (Willis Fletcher)",10
2153,2928,"Johnson, Willis Fletcher",10
2154,2939,"Croker, Bithia Mary",10
2155,2940,"Croker, Mrs. John",10
2156,2941,"Croker, B. M. (Bithia Mary)",10
2157,3298,"Spence, James Lewis Thomas Chalmers",10
2158,3299,"Spence, Lewis",10
2159,3439,"Richardson, John",10
2160,3440,"Richardson, Major (John)",10
2161,3442,"Pushkin, A. S. (Aleksandr Sergeevich)",10
2162,3443,"Poushkin, Alexander",10
2163,3444,"Pushkin, Alexander",10
2164,3445,"Пушкин, Александр Сергеевич",10
2165,3446,"Pushkin, Aleksandr Sergeevich",10
2166,3721,"Butterworth, Hezekiah",10
2167,3727,"Griffith-Jones, George Chetwynd",10
2168,3728,"Griffith, George Chetwynd",10
2169,3909,Ontario. Dept. of Education,10
2170,3910,Ontario. Ministère de l'éducation,10
2171,3911,Ontario. Education Department,10
2172,3912,Ontario. Ministere de l'education,10
2173,3913,Ontario. Department of Education,10
2174,3937,Shakespeare (spurious and doubtful works),10
2175,3979,"Malkin, Arthur Thomas",10
2176,4297,"Seaman, Augusta Huiell",10
2177,4586,"Robertson, John Mackinnon",10
2178,4587,"Robertson, J. M. (John Mackinnon)",10
2179,4611,"Austin, Mary Hunter",10
2180,4612,"Austin, Mary",10
2181,4613,Derry Down Derry,10
2182,4614,"Lear, Edward",10
2183,4623,"Reed, Helen Leah",10
2184,4917,"Farrar, Frederic William",10
2185,4918,"Farrar, Frederick William",10
2186,4919,"Farrar, Dean (Frederic William)",10
2187,4920,"Hope, F. T. L.",10
2188,4921,"Farrar, Frederic W.",10
2189,4922,"Farrar, F. W. (Frederic William)",10
2190,5010,"Krepps, Robert Wilson",10
2191,5011,"Reynard, Geoff St.",10
2192,5012,"St. Reynard, Geoff",10
2193,5013,"Reynard, Geoffrey St.",10
2194,5014,"Krepps, Robert W.",10
2195,5319,"Quiller-Couch, Mabel",10
2196,5447,"Swain, Dwight V.",10
2197,5530,"Kirschner, Aloisia",10
2198,5531,"Kirschner, Lola",10
2199,5532,"Kirschner, Lula",10
2200,5533,"Shubin, Osip",10
2201,5534,"Schubin, Osip",10
2202,5535,"Schubin, Ossip",10
2203,5742,"Knight, Damon Francis",10
2204,5743,"Fleming, Stuart",10
2205,5744,"Knight, Damon",10
2206,5763,"Richardson, Dorothy Miller",10
2207,5764,"Odle, Dorothy Miller Richardson",10
2208,5765,"Richardson, D. M. (Dorothy Miller)",10
2209,5766,"Richardson, Dorothy M. (Dorothy Miller)",10
2210,6040,"Comfort, Will Levington",10
2211,6359,"Pennell, E. R. (Elizabeth Robins)",10
2212,6360,"Pennell, Elizabeth Robins",10
2213,6492,"Duer, Alice",10
2214,6493,"Miller, Alice Duer",10
2215,6561,"Loomis, Noel Miller",10
2216,6562,"Miller, Benj.",10
2217,6563,"Water, Silas",10
2218,6564,"Loomis, Noel M.",10
2219,6604,"Sheldon, Mrs. Georgie",10
2220,6605,"Sheldon, Georgie, Mrs.",10
2221,6657,"Cotes, Everard, Mrs.",10
2222,6658,"Grafton, Garth",10
2223,6659,"Cotes, V. Cecil",10
2224,6660,"Wintergreen, Jane",10
2225,6661,"Cotes, Mrs. Everard",10
2226,6662,"Duncan, Sara Jeannette",10
2227,6910,"Budrys, Algirdas Jonas",10
2228,6911,"Scarff, William",10
2229,6912,"Budrys, Algis",10
2230,7125,Moonchild,10
2231,7126,"Purvis, Clement",10
2232,7127,"Fox, Gardner F. (Gardner Francis)",10
2233,7498,"Lafferty, Raphael Aloysius",10
2234,7499,"Lafferty, R. A.",10
2235,7913,"Stephens, R. N. (Robert Neilson)",10
2236,7914,"Stephens, Robert Neilson",10
2237,8107,"Baldwin, Edward",10
2238,8108,"Godwin, William",10
2239,8187,"Milton, John",10
2240,8265,"Curtis, George William",10
2241,8540,"Carpenter, Edward",10
2242,8676,"Douglas, Alan, Captain",10
2243,8787,"Beers, Henry Augustin",10
2244,8788,"Beers, Henry A. (Henry Augustin)",10
2245,9575,"Browne, Paul Cameron",10
2246,9576,"Brown, Paul Cameron",10
2247,9701,"Frey, Hildegard G. (Hildegard Gertrude)",10
2248,9702,"Frey, Hildegarde G.",10
2249,9703,"Frey, Hildegard G.",10
2250,9839,Canada. Post Office Dept.,10
2251,9840,"Department, Canada Post Office",10
2252,9841,Canada. Post Office Department,10
2253,9877,"Hegel, G. W. F. (Georg Wilhelm Friedrich)",10
2254,9878,"Hegel, Georg Wilhelm Friedrich",10
2255,9879,"Read, Opie P.",10
2256,9880,"Read, Opie Percival",10
2257,10116,"Lea, H. C. (Henry Charles)",10
2258,10117,"Lea, Henry Charles",10
2259,10259,"Sayce, Archibald Henry",10
2260,10260,"Sayce, A.H.",10
2261,10261,"Sayce, A. H. (Archibald Henry)",10
2262,10889,"Streamer, Col. D.",10
2263,10890,Col. D. Streamer,10
2264,10891,"Graham, Harry",10
2265,11058,"Symons, Arthur",10
2266,11095,"Machen, Arthur",10
2267,11387,"Sanger, Margaret Higgins",10
2268,11388,"Higgins, Margaret Louisa",10
2269,11389,"Sanger, Margaret H.",10
2270,11390,"Sanger, Margaret",10
2271,11417,"Long, Mrs. Arthur",10
2272,11418,"Long, Margaret Gabrielle Vere Campbell",10
2273,11419,"Paye, Robert",10
2274,11420,"Campbell, Gabrielle Margaret Vere",10
2275,11421,"Costanzo, Gabrielle Margaret Vere Campbell",10
2276,11422,"Long, Gabrielle Margaret Vere Campbell",10
2277,11423,"Campbell, Margaret",10
2278,11424,"Bowen, Marjorie",10
2279,11791,"Ford, Webster",10
2280,11792,"Masters, E. L. (Edgar Lee)",10
2281,11793,"Masters, Edgar Lee",10
2282,11955,"Norris, Benjamin Franklin",10
2283,11956,"Norris, Frank",10
2284,12480,"Follen, Mrs. (Eliza Lee)",10
2285,12481,"Follen, Charles Theodore Christian, Mrs.",10
2286,12482,"Cabot, Eliza Lee",10
2287,12483,"Follen, Eliza Lee Cabot",10
2288,13118,"Marden, Orison Swett",10
2289,13442,"Gosse, Edmund W. (Edmund William)",10
2290,13443,"Gosse, Edmund William, Sir",10
2291,13444,"Gosse, Edmund",10
2292,14411,"Walton, Amy",10
2293,14832,"Holding, Elizabeth Sanxay",10
2294,14833,"Holding, Elisabeth Sanxay",10
2295,15260,"Peck, George Wilbur",10
2296,15261,"Peck, George W. (George Wilbur)",10
2297,15708,"Chaucer, Jeffrey",10
2298,15709,"Chaucer, Geoffrey",10
2299,15942,"Castle, Egerton",10
2300,16886,"Osbourne, Samuel Lloyd",10
2301,16887,"Osborne, Lloyd",10
2302,16888,"Osbourne, Lloyd",10
2303,17271,"Gibbs, Philip Hamilton, Sir",10
2304,17272,"Gibbs, Phillip",10
2305,17273,"Gibbs, Philip",10
2306,17371,"Lang, Allen K.",10
2307,17372,"Lang, Allen Kim",10
2308,20255,"Beecher, Catherine E. (Catherine Esther)",10
2309,20256,"Beecher, C. E. (Catherine Esther)",10
2310,20257,"Beecher, Catharine E.",10
2311,20258,"Beecher, Catharine Esther",10
2312,21245,"Wake, William",10
2313,21750,"Wilkinson, Elia",10
2314,21751,"Peattie, Elia Wilkinson",10
2315,24560,"O'Donnell, Elliot",10
2316,24561,"O'Donnell, Elliott",10
2317,24950,"Oxley, James M. (James Macdonald)",10
2318,24951,"Oxley, J. Macdonald (James Macdonald)",10
2319,369,"Mansfield, Blanche McManus",9
2320,370,"MacManus, Blanche",9
2321,372,"McManus, Blanche",9
2322,559,"Mills, Enos Abijah",9
2323,560,"Mills, Enos A.",9
2324,616,"Leverage, Carl Henry",9
2325,617,"Leverage, Henry",9
2326,635,"Holyoake, G. J. (George Jacob)",9
2327,636,"Holyoake, George Jacob",9
2328,666,"Galdós, Benito Pérez",9
2329,667,"Perez Galdos, Benito",9
2330,668,"Galdós, Pérez",9
2331,669,"Pérez Galdós, Benito",9
2332,698,"Cross, Ada Cambridge",9
2333,699,"Cambridge, Ada",9
2334,780,"Engels, Frederick",9
2335,783,"Engels, Friedrich",9
2336,938,"Wright, James Osborne, Mrs.",9
2337,939,"Wright, Mrs. James Osborne",9
2338,940,Barbara,9
2339,941,"Wright, Mabel Osgood",9
2340,1012,"Woolf, Virginia Stephen",9
2341,1013,"Stephen, Virginia",9
2342,1014,"Woolf, Virginia",9
2343,1116,"Andrews, Mary Raymond Shipman",9
2344,1229,"Spielhagen, Friedrich",9
2345,1312,"Holland, Rupert S. (Rupert Sargent)",9
2346,1313,"Holland, R. S. (Rupert Sargent)",9
2347,1314,"Holland, Rupert Sargent",9
2348,1463,"Munro, Hector Hugh",9
2349,1464,"Munro, H. H. (Hector Hugh)",9
2350,1465,Saki,9
2351,1571,"Dunkerley, William Arthur",9
2352,1572,"Oxenham, John",9
2353,1578,"Penn, Arthur",9
2354,1579,"Matthews, James Brander",9
2355,1580,"Matthews, J. Brander (James Brander)",9
2356,1581,"Matthews, Brander",9
2357,1661,"Bodenheimer, Maxwell",9
2358,1662,"Bodenheim, Maxwell",9
2359,1734,"Merwin, Samuel Kimball, Jr.",9
2360,1735,"Ferrat, Jacques Jean",9
2361,1736,"Sprague, Carter",9
2362,1737,"Merwin, Sam",9
2363,2148,"Grant, A. F.",9
2364,2149,"Harbaugh, Thomas Chalmers",9
2365,2150,"Howard, Capt. Chas.",9
2366,2151,"Howard, Chas.",9
2367,2152,"Howard, Charles",9
2368,2153,"Harbaugh, T. C. (Thomas Chalmers)",9
2369,2235,"Barclay, Florence Louisa (Charlesworth), Mrs.",9
2370,2236,"Roy, Brandon",9
2371,2237,"Barclay, Florence L. (Florence Louisa)",9
2372,2408,"James, Florence Alice Price",9
2373,2409,"Warden, Florence",9
2374,2647,"Sherman, W. T. (William Tecumseh)",9
2375,2648,"Sherman, William Tecumseh",9
2376,2649,"Sherman, William T. (William Tecumseh)",9
2377,2777,"Drinkwater, John",9
2378,2836,"Peard, Frances M. (Frances Mary)",9
2379,2837,"Peard, Frances Mary",9
2380,2900,"Gates, Eleanor",9
2381,2999,"Rolt-Wheeler, Francis William",9
2382,3000,"Rolt-Wheeler, Francis",9
2383,3304,"Grant, Robert",9
2384,3414,"Malory, Thomas, Sir",9
2385,3480,"Paine, Ralph D. (Ralph Delahaye)",9
2386,3481,"Paine, Ralph Delahaye",9
2387,3657,"Payn, James",9
2388,3788,"Chaillu, Paul Du",9
2389,3789,"Chaillu, Paul B. du (Paul Belloni)",9
2390,3790,"Belloni du Chaillu, Paul",9
2391,3791,"Chaillu, P. B. du (Paul Belloni)",9
2392,3792,"Chaillu, Paul Belloni Du",9
2393,3793,"Du Chaillu, Paul B. (Paul Belloni)",9
2394,3828,"Brandeis, Madeline",9
2395,3941,"Dawson, Sir John William",9
2396,3942,"Dawson, J. W. (John William), Sir",9
2397,3943,"Dawson, J. William (John William), Sir",9
2398,3944,"Dawson, William, Sir",9
2399,3945,"Dawson, Sir J. William",9
2400,3946,"Dawson, John William, Sir",9
2401,3956,"Fitch, Henry S. (Henry Sheldon)",9
2402,3980,"Shapcott, Reuben",9
2403,3981,"Rutherford, Mark",9
2404,3982,"White, W. Hale (William Hale)",9
2405,3983,"White, William Hale",9
2406,4112,"Blouët, Paul",9
2407,4113,"Blouet, Leon Paul",9
2408,4114,"Blouët, Léon Paul",9
2409,4115,"O'Rell, Max",9
2410,4187,"Lamballe, Marie Therese Louise de Savoie-Carignan, princesse de",9
2411,4188,"Lamballe, Marie Thérèse Louise de Savoie-Carignan, princesse de",9
2412,4239,"Scargill, W. Pitt (William Pitt)",9
2413,4240,"Scargill, William Pitt",9
2414,5133,Stewarton,9
2415,5134,"Goldsmith, L. (Lewis)",9
2416,5135,"Goldsmith, Lewis",9
2417,5393,"Roberts, Morley",9
2418,5589,"Logan, Black Jack",9
2419,5590,"Logan, John Alexander",9
2420,5605,"Morrison, Arthur",9
2421,6064,"Bailey, Irene Temple",9
2422,6065,"Bailey, Temple",9
2423,6166,"More, Margareta",9
2424,6167,"Manning, A. (Anne)",9
2425,6168,"Manning, Anne",9
2426,6339,"Nicolson, Victoria Mary Sackville-West",9
2427,6340,"Sackville-West, Vita",9
2428,6341,"Sackville-West, Victoria Mary, Hon.",9
2429,6342,"Sackville-West, V. (Victoria Mary)",9
2430,6343,"Sackville-West, V. (Victoria)",9
2431,6477,"Farrow, George Edward",9
2432,6478,"Farrow, G. E. (George Edward)",9
2433,6494,"Persse, Isabella Augusta",9
2434,6495,"Gregory, Isabella Augusta Persse, Lady",9
2435,6496,"Gregory, Lady Augusta",9
2436,6497,"Gregory, Lady",9
2437,6536,"Ray, Fan",9
2438,6537,"Ray, Anna Chapin",9
2439,6834,"Dept., United States. War",9
2440,6835,"Department, United States. War",9
2441,6836,United States. War Dept.,9
2442,6837,"Department, U. S. War",9
2443,6838,"Department, United States War",9
2444,6839,United States. War Department,9
2445,7185,"Russell, W. H. (William Howard), Sir",9
2446,7186,"Russell, William Howard, Sir",9
2447,7244,"Esse, James",9
2448,7245,"Stephens, James",9
2449,7324,"Macleod, Fiona",9
2450,7325,"Sharp, William",9
2451,7444,"Carman, William Bliss",9
2452,7445,"Carman, Bliss",9
2453,7493,"Stecher, Lewis J., Jr.",9
2454,7494,"Stecher, L. J.",9
2455,7495,"Wesley, Joseph",9
2456,7496,"Stecher, L. J., Jr.",9
2457,7527,"Bancroft, Hubert Howe",9
2458,7973,"Franck, Harry A.",9
2459,7974,"Franck, Harry Alverson",9
2460,8163,"Bell, Currer",9
2461,8164,"Bronte, Charlotte",9
2462,8165,Charlotte Brontë,9
2463,8166,"Brontë, Charlotte",9
2464,8179,"Gold, Horace Leonard",9
2465,8180,"Storey, Richard",9
2466,8181,"Gold, H. L. (Horace Leonard)",9
2467,8482,"Petrie, Flinders",9
2468,8483,"Petrie, William Matthew Flinders, Sir",9
2469,8484,"Petrie, W. M. Flinders (William Matthew Flinders)",9
2470,8752,"Driscoll, Lieutenant James R.",9
2471,8753,"Driscoll, James R.",9
2472,8754,"Peyser, Herbert Francis",9
2473,8755,"Peyser, Herbert F. (Herbert Francis)",9
2474,9019,"Holmes, W. H. (William Henry)",9
2475,9020,"Holmes, William H. (William Henry)",9
2476,9021,"Holmes, William Henry",9
2477,9166,"Wheeler, Post, Mrs.",9
2478,9167,"Rives, Hallie Erminie",9
2479,9468,"Brighouse, Harold",9
2480,9469,"Macduff, John Ross",9
2481,9470,"Macduff, J. R. (John Ross)",9
2482,9471,"Macduff, John R. (John Ross)",9
2483,9510,"Lawson, Henry Archibald Hertzberg",9
2484,9511,"Lawson, Henry",9
2485,9621,"Arnold, Matthew",9
2486,9865,"Feuvre, Amy Le",9
2487,9866,"Le Feuvre, Amy",9
2488,10409,"Murray, George Gilbert Aimé",9
2489,10410,"Murray, George Gilbert Aime",9
2490,10411,"Murray, Gilbert",9
2491,10491,"Monstrelet, Enguerran de",9
2492,10492,"De Monstrelet, Enguerrand",9
2493,10493,"Monstrelet, Enguerrand de",9
2494,10538,"Blavatsky, Helena Petrovna",9
2495,10539,"Blavatski, H. P.",9
2496,10540,"Blavatski, Yelena Petrovna",9
2497,10541,"Блаватская, Е. П. (Елена Петровна)",9
2498,10542,"Blavatsky, H. P. (Helena Petrovna)",9
2499,10743,"Lothrop, Amy",9
2500,10744,"Warner, A. B. (Anna Bartlett)",9
2501,10745,"Warner, Anna Bartlett",9
2502,10747,"Campan, Jeanne Louise Henriette Genet",9
2503,10748,"Campan, Madame (Jeanne-Louise-Henriette)",9
2504,10749,"Genet, Jeanne-Louise-Henriette",9
2505,10750,"Campan, Mme. (Jeanne-Louise-Henriette)",9
2506,10786,"Sheppard, William Henry Crispin",9
2507,10787,"Sheppard, W. Crispin (William Crispin)",9
2508,10885,"Packard, Winthrop",9
2509,10899,"Barnivelt, Esdras",9
2510,10900,"Pope, Alexander",9
2511,10924,"Hamilton, Anthony, Count",9
2512,10954,"Sinclair, William Brown",9
2513,10955,"Sinclair, Bill",9
2514,10956,"Sinclair, Bertrand William",9
2515,10957,"Sinclair, Bertrand W.",9
2516,11101,"McCarthy, Justin Huntly",9
2517,11102,"M'Carthy, Justin Huntly",9
2518,11104,"McCarthy, Justin H. (Justin Huntly)",9
2519,11782,"Baker, Rollin H. (Rollin Harold)",9
2520,12074,"Kellogg, Elijah",9
2521,12162,"Gibson, C. D. (Charles Dana)",9
2522,12163,"Gibson, Charles Dana",9
2523,12183,"Pound, Ezra Loomis",9
2524,12184,"Pound, Ezra",9
2525,12398,"Baring, Maurice",9
2526,12717,"Latham, Robert Gordon",9
2527,12718,"Latham, R. G. (Robert Gordon)",9
2528,12767,"Ransome, Arthur",9
2529,12800,"Hoover, Thomas",9
2530,12852,"Marshall, Emma Martin",9
2531,12856,"Marshall, Emma",9
2532,14156,"Nemiroff, Robert J.",9
2533,14157,"Bonnell, Jerry T.",9
2534,14248,"Dryfoos, David M.",9
2535,14249,"Dryfoos, Dave",9
2536,14620,"Donnell, Annie Hamilton",9
2537,14865,"Parkerson, James",9
2538,15518,"Welby, Horace",9
2539,15519,"Timbs, John",9
2540,15591,"Gordon, Elizabeth",9
2541,16017,"Gwynn, Stephen Lucius",9
2542,16050,"Marquis, Donald Robert Perry",9
2543,16051,"Marquis, D. R. (Donald Robert)",9
2544,16052,"Marquis, Don",9
2545,16105,"Castle, Agnes Sweetman",9
2546,16106,"Sweetman, Agnes",9
2547,16107,"Castle, Mrs. Egerton",9
2548,16108,"Castle, Agnes",9
2549,16169,"Wilson, Augusta Jane Evans",9
2550,16170,"Wilson, Augusta Evans",9
2551,16171,"Wilson, Augusta J. Evans",9
2552,16172,"Evans, Augusta J. (Augusta Jane)",9
2553,16200,"Slesar, Henry",9
2554,16597,"Guerber, Helene Adeline",9
2555,16598,"Guerber, Hélène Adeline",9
2556,16599,"Guerber, H. A. (Hélène Adeline)",9
2557,16772,"Mabie, Hamilton W. (Hamilton Wright)",9
2558,16773,"Mabie, Hamilton Wright",9
2559,16807,"Green, John Richard",9
2560,17466,"Ingersoll, Ernest",9
2561,17962,"Cordeaux, J.",9
2562,17963,"Harvie-Brown, John Alexander",9
2563,17964,"Brown, J. A. Harvie",9
2564,17965,"Brown, John A. Harvie",9
2565,17966,"Harvie-Brown, John A.",9
2566,17971,"Cordeaux, John",9
2567,17972,"Harvie-Brown, J. A. (John Alexander)",9
2568,18472,"Perrault, Charles",9
2569,19542,"Collumb, Patrick",9
2570,19543,"Colum, Padraic",9
2571,21216,"Verulam, Francis Bacon",9
2572,21217,"St. Albans, Francis Bacon, Viscount",9
2573,21218,"Bacon, Francis",9
2574,21433,"Howitt, William",9
2575,22055,"Stoughton, John",9
2576,22339,"Doran, John",9
2577,22340,"Doran, Dr. John",9
2578,22341,"Doran, Dr. (John)",9
2579,22365,"De Montespan, Françoise-Athénaïs de Rochechouart de Mortemart, marquise",9
2580,22366,"Montespan, Francoise-Athenais de Rochechouart de Mortemart, marquise de",9
2581,22367,"Montespan, Françoise-Athénaïs de Rochechouart de Mortemart, marquise de",9
2582,22368,"Rochechouart de Mortemart, Françoise-Athénaïs de, marquise de Montespan",9
2583,22369,"Mortemart, Françoise-Athénaïs de Rochechouart de, marquise de Montespan",9
2584,22370,"De Rochechouart de Mortemart, Françoise-Athénaïs, marquise de Montespan",9
2585,22371,"Montespan, Madame de",9
2586,23318,"Dye, Charles",9
2587,23608,"Guptill, Elizabeth F. (Elizabeth Frances)",9
2588,23948,"Shaara, Michael",9
2589,26537,"Petronius, Gaius",9
2590,26538,"Petronius, Titus",9
2591,26539,Petronius Arbiter,9
2592,462,"Leighton, Robert",8
2593,734,"Clarkson, T. (Thomas)",8
2594,735,"Clarkson, Thomas",8
2595,853,"Scheffel, Joseph Victor von",8
2596,1363,"Boyd, Nancy",8
2597,1364,"Boissevain, Edna St. Vincent Millay",8
2598,1365,"Millay, Edna St. Vincent",8
2599,1501,"Vigny, Alfred Victor, comte de",8
2600,1502,"De Vigny, Alfred",8
2601,1503,"Vigny, Alfred de",8
2602,1630,"Baker, Willard F.",8
2603,1652,"Allen, Captain Quincy",8
2604,1653,"Allen, Quincy",8
2605,1666,"Synge, Edmund John Millington",8
2606,1667,"Synge, John Millington",8
2607,1668,"Synge, J. M. (John Millington)",8
2608,1695,"Giles, H. A. (Herbert Allen)",8
2609,1696,"Giles, Herbert A.",8
2610,1697,"Giles, Herbert Allen",8
2611,1903,Αριστοτέλης,8
2612,1904,Aristoteles,8
2613,1905,Aristotle,8
2614,1923,"Grimke, Archibald Henry",8
2615,1924,"Grimké, Archibald H.",8
2616,1925,"Grimké, Archibald Henry",8
2617,1962,"Turner, Alice",8
2618,1963,"Curtis, Alice Turner",8
2619,2008,"Caldecott, R. (Randolph)",8
2620,2009,"Caldecott, Randolph",8
2621,2092,Aischylos,8
2622,2093,Αισχύλος,8
2623,2094,Αἰσχύλος,8
2624,2095,Esquilo,8
2625,2096,Aeschylus,8
2626,2299,"Fox, Frank, Sir",8
2627,2300,"Renar, Frank",8
2628,2301,"Fox, Frank",8
